plot,cluster,azimuth,distance
BM06,1,58.080505228242785,10.602189458911628
BM06,2,68.74242820595786,7.520140286736809
BM06,3,79.27143330877578,10.125372949327009
BM06,4,98.20742159769846,10.21531551479798
BM06,5,79.04573172239799,11.85903822045266
BM06,6,105.44770622044771,8.5451725600327
BM06,7,79.49903050889375,11.171057741062354
BM06,8,85.65711438164954,10.19260103906768
BM06,9,106.10268951267636,9.275498275553053
BM06,10,73.04086563608465,8.530417975414188
BM06,11,84.45002973425713,15.542777993736248
BM06,12,76.25103180019205,16.33716001165072
BM06,13,50.79376251585115,6.879122051235522
BM06,14,45.36614587442062,15.654820098542672
BM06,15,55.23623258947346,15.20018064790668
BM06,16,81.40676472065654,13.98272702410864
BM06,17,53.90951573852866,20.88254245620876
BM06,18,46.21296618027265,21.447071688298994
BM06,19,6.888761187252223,5.697543943902451
BM06,20,22.705445552155112,12.507528530400446
BM06,21,24.48197221695155,18.363096215717228
BM06,22,12.35305110029683,19.435277419546857
BM06,23,83.37898968232591,11.846643179039667
BM06,24,95.61743710031891,8.256883790534594
BM06,25,96.3767937313459,12.001755614436648
BM06,26,111.34907228972595,7.281670257181196
BM06,27,108.73724865834217,13.793800276767595
BM06,28,112.15696229951688,8.018939374440663
BM06,29,114.76237051896935,8.034773256944064
BM06,30,132.05094839228744,16.90026042755825
BM06,31,179.76977860115588,20.769102860650545
BM06,32,159.39297056013982,15.825666855230645
BM06,33,167.1191834875385,19.970524960051975
BM06,34,279.8498820698706,3.5459323538214864
BM06,35,300.59268530165036,8.471823898785322
BM06,36,283.5240172612787,20.999727002970545
BM06,37,287.09108612065995,20.073333540759815
BM06,38,326.08410007988675,13.186205199225103
BM06,39,354.3277689357841,7.398190880700553
BM06,40,335.9817879804833,20.233058923870843
BM06,41,322.64688247910453,20.905966855005573
BM06,42,277.96135533545765,21.950671307391683
BM06,43,244.67721943839828,8.173630573469529
BM06,44,257.03538129227496,17.674795146490496
BM06,45,261.688372182973,18.662065785188815
BM06,46,221.83812033413585,17.339617074191292
BM06,47,229.41981477478546,19.655504109840994
BM06,48,234.28052495389693,16.136884201472405
BM06,49,237.4907845041863,15.979757856176464
BM06,50,205.9244012014022,20.61344978786729
BM06,51,215.42084131256937,18.240938782582027
BM06,52,256.9958199157334,16.38693624894804
BM06,53,254.50066308322874,17.552916643187825
BM06,54,252.8684813752061,16.8970162131695
BM06,55,252.37353823895563,14.780966144403509
BM07,1,91.8262670125381,19.463208163252833
BM07,2,61.856430089474344,18.260432324196767
BM07,3,164.75343328247808,4.801478514314602
BM07,4,111.65899539181385,5.087605357679824
BM07,5,160.0176294053537,4.399968449263231
BM07,6,147.16288393969035,3.237364153671646
BM07,7,120.37746003055996,5.0359287084645805
BM07,8,114.09476257397661,3.293198003985799
BM07,9,110.18180204702918,4.21618368518187
BM07,10,80.40658557684043,2.5792637420821727
BM07,11,102.59977878486941,2.6332946977988714
BM07,12,14.07857801674721,22.423817414960755
BM07,13,17.430993604228185,22.13126439466854
BM07,14,27.452050240603228,20.074057297831686
BM07,15,24.026513126562655,17.65389593773372
BM07,16,25.741309952242464,20.77971173640909
BM07,17,108.59829762657279,10.263864716119222
BM07,18,128.12462837858195,17.8167281618288
BM07,19,93.54431254658208,5.824638387178515
BM07,20,95.37407567657672,19.62246471094881
BM07,21,95.42954467528943,19.122638581756615
BM07,22,106.36494888795187,15.096033968582194
BM07,23,110.06715191464056,7.8972594045419555
BM07,24,112.44456804836484,6.111245828977559
BM07,25,113.96689615193333,16.805534334482704
BM07,26,118.5520015074716,20.297228884570917
BM07,27,119.28163532638685,21.5422021182371
BM07,28,143.49424552838147,20.50573367046548
BM07,29,117.95590497636833,21.546187157050685
BM07,30,116.59317877686343,21.224482346205864
BM07,31,109.06514048034438,20.58843681421654
BM07,32,132.27371987042488,17.077816432603065
BM07,33,173.38424279770734,18.230302564720336
BM07,34,181.20002867959712,9.929125381400256
BM07,35,178.69139923739598,18.870084269135113
BM07,36,229.65424495627906,1.4799266867380485
BM07,37,236.61036215960144,2.9520595146912134
BM07,38,170.80793975728096,13.035825069954466
BM07,39,173.95439506475105,16.27895464524878
BM07,40,132.76283676178343,19.677108063107816
BM07,41,129.1478756547658,20.16537659471898
BM07,42,139.71984816178056,16.415870410793882
BM07,43,95.15306617954344,21.402594718020488
BM07,44,112.9811519751849,20.956638687858856
BM07,45,120.55492857636938,21.285293205191323
BM07,46,114.59236251030005,21.780089659985848
BM07,47,123.27750962316233,19.36531067828075
BM07,48,276.2669718995205,20.580769061368983
BM07,49,281.5266829034318,6.260548378982154
BM07,50,286.9732492256065,5.999029549373922
BM07,51,282.4547420024489,7.831417937562722
BM07,52,283.5535238296461,6.9568535196966295
BM07,53,299.5442810906545,21.335006077852572
BM07,54,304.89268868504325,20.54998674454339
BM07,55,317.0041226492323,16.271221379442025
BM07,56,316.03731693577396,17.186708107476846
BM07,57,317.8220350248746,22.084045873135103
BM07,58,287.2757677428232,11.118745436409762
BM07,59,293.48640873469844,18.20382193018991
BM07,60,325.34569341611757,15.812858392138729
BM07,61,338.70387966369356,2.778013455100324
BM07,62,1.7968292030968136,17.276697020001382
BM07,63,352.95835077879514,20.875309681947083
BM07,64,305.1229417130174,19.57492325160764
BM07,65,276.23350942834253,15.650213311930491
BM07,66,296.5882267549565,20.13444339733034
BM07,67,287.78538082194655,17.438600934555176
BM07,68,308.52311704735655,20.380067862186774
BM07,69,321.08833066885654,21.042620088804302
BM07,70,314.4798492363879,16.790280205776615
BM07,71,288.30146747492944,19.793535579742247
BM07,72,223.71605678460233,16.721837028468347
BM07,73,264.7238005480521,17.882357719109827
BM08,1,74.13422892719096,12.830672075393077
BM08,2,53.24505291409482,19.514231739322746
BM08,3,17.471427096482316,7.711786828839883
BM08,4,25.665373285337328,9.215225101239195
BM08,5,2.401753126905087,3.2269831038379255
BM08,6,30.699946839507078,8.574361166386927
BM08,7,26.23398805355753,9.040964611726142
BM08,8,21.59082504564971,18.55997123546963
BM08,9,33.86429573734,3.565692987682935
BM08,10,30.933968566007874,22.330526429186605
BM08,11,94.71062516331202,11.309459488425809
BM08,12,115.49380434168462,19.196368982543994
BM08,13,108.33778979220847,20.93955352517463
BM08,14,164.3870750557893,5.679519514874029
BM08,15,153.03373730077803,15.781624443366614
BM08,16,97.49532324496717,21.5812477465341
BM08,17,297.30041545136754,20.56149002117221
BM08,18,333.3550366996276,11.960755114695738
BM08,19,333.81940064168725,13.621831572867732
BM08,20,345.15622385548096,11.078832374768071
BM08,21,349.45080867630935,13.563805027147618
BM08,22,348.583054453918,10.097975875906897
BM08,23,1.310339725211483,7.642451725805902
BM08,24,358.48574906580563,12.453808733934782
BM08,25,355.05207310564043,7.697736352852878
BM08,26,356.44820703302037,15.562663059821494
BM08,27,356.6101107432361,15.119272938906468
BM08,28,341.98311980723594,12.8989447953809
BM08,29,241.31142109028707,14.75179112373439
BM08,30,261.01859971190254,18.829465963995553
BM08,31,241.1349808742652,18.59781161381276
BM08,32,250.5311048554979,20.847287058828552
BM08,33,202.73551917963914,13.62720731815589
BM08,34,221.3704463887264,5.646716274237959
BM08,35,233.92630709775705,15.797521117072346
BM08,36,227.8643649596214,4.407045634609396
BM08,37,236.51385493816286,12.946865880355293
BM08,38,239.22934892078902,11.368555718371605
BM08,39,204.39216801927518,11.564989747051365
BM09,1,37.18201658374681,21.788478494903416
BM09,2,47.08327205600346,19.487624582247395
BM09,3,47.05974720600954,17.873908788626405
BM09,4,0.06165208902728375,5.781842792784989
BM09,5,6.53237774524506,19.072728059815105
BM09,6,13.273742776539603,20.755276978914083
BM09,7,21.584881462949596,21.27665580412857
BM09,8,10.739428115354304,18.90732663821748
BM09,9,11.881510420474036,19.472540299465663
BM09,10,12.912395586606259,18.741628908408025
BM09,11,14.996885477514187,21.569577005459266
BM09,12,11.633314512937607,18.091144255816562
BM09,13,33.2217616797806,19.33208757599738
BM09,14,31.534715479357015,19.5766200313814
BM09,15,28.27247506104925,20.27041949850275
BM09,16,30.45424109847871,16.96362156901564
BM09,17,32.95549957076177,21.7459512013445
BM09,18,35.891428413991804,17.60073531243268
BM09,19,6.729786180023498,19.814590371141694
BM09,20,36.2491431611473,18.95318573067541
BM09,21,33.77106256111998,16.068414635195953
BM09,22,19.876126787940724,19.50308961395565
BM09,23,29.17081629593854,21.050394967245072
BM09,24,5.20671721451764,21.93658369831787
BM09,25,102.19659164018405,8.807880375039971
BM09,26,139.8643036548551,5.905315064653497
BM09,27,163.66677866962615,11.245277424888267
BM09,28,171.05866428428084,18.2171428922396
BM09,29,170.56898061229873,17.122342808308208
BM09,30,171.01438979337155,10.46722195351374
BM09,31,169.84781708458763,15.974438519547558
BM09,32,173.5526197469793,10.958221989903697
BM09,33,175.6760307858317,4.283181089895812
BM09,34,183.73185098685067,3.5749439767925844
BM09,35,169.8123491249041,2.8445173764354936
BM09,36,164.37014824068177,17.140507846875348
BM09,37,172.05153142300884,19.83254581652189
BM09,38,167.56396875442448,20.741964752486222
BM09,39,163.28390625301725,14.695422711512089
BM09,40,158.30306810936216,10.154926190132727
BM09,41,156.2539698382968,9.39839208104599
BM09,42,152.6786966927065,14.64538213363138
BM09,43,143.35456008481202,10.239250514276698
BM09,44,136.6797504089151,12.607624713105407
BM09,45,139.95852651983884,13.331720378716694
BM09,46,135.94983138336713,20.875098078791407
BM09,47,138.0422064015442,20.784294928795543
BM09,48,138.54507426084362,15.4226337881847
BM09,49,136.93273413039856,18.55763667906752
BM09,50,137.5309245879542,17.16384192091842
BM09,51,136.69559258104925,19.274562742862116
BM09,52,138.69579330676092,10.547650424276922
BM09,53,136.08991643636924,14.749680854160301
BM09,54,132.6168092518581,19.840979346239273
BM09,55,131.0351637641831,14.341548869392803
BM09,56,155.92777250695897,11.175396425086575
BM09,57,168.26042259000735,19.057999741267082
BM09,58,166.50985183221044,19.821445551184333
BM09,59,272.3082377546923,13.783159334753107
BM09,60,276.6533290012428,19.567960558138306
BM09,61,281.0732042585011,20.633516727122093
BM09,62,301.3874250130341,20.95733622317334
BM09,63,298.6821329100878,19.909568336559154
BM09,64,286.3432835328973,18.686175239320875
BM09,65,280.36397621422617,18.784014079888507
BM09,66,291.1761284409,20.81498058060687
BM09,67,289.2119390645286,19.28883862725256
BM09,68,288.1234439154833,20.080429624095434
BM09,69,283.2111603437486,16.95972032858357
BM09,70,290.44337532664935,15.511276859586474
BM09,71,296.33968266914724,13.886382620189831
BM09,72,300.1319667376791,13.541039458613072
BM09,73,286.4753913354381,14.629111419714045
BM09,74,291.1368376706801,18.119118894667295
BM09,75,294.8716176774466,15.831576511962483
BM09,76,290.7764679138101,16.42910153789543
BM09,77,310.0166453234585,17.011556670302003
BM09,78,310.3919356603898,20.096406462677034
BM09,79,309.4917611332441,17.743065489472524
BM09,80,300.4413360877468,17.18084511402141
BM09,81,301.8036884434345,19.257961468996832
BM09,82,306.18304147576663,19.180221674458423
BM09,83,302.23470953198535,12.144767663323696
BM09,84,303.22348099862154,17.42380758693336
BM09,85,305.5247654200193,16.972887915657555
BM09,86,313.05059709651874,19.328375507348902
BM09,87,268.7646641547192,16.03703577265777
BM09,88,301.2380879288593,15.652338087171506
BM09,89,303.34938018830104,14.732110992739086
BM09,90,316.06056831450917,17.78993403107153
BM09,91,318.4470953217249,15.372227048958441
BM09,92,322.61815236650494,14.81625212872059
BM09,93,315.7599946929185,20.129434446890453
BM09,94,320.4808245409947,13.912079532182059
BM09,95,348.51079084369695,18.577288936899038
BM09,96,277.06881127387015,21.160096911998476
BM09,97,298.3571415668197,20.814059219348366
BM09,98,291.97816004801416,19.81660044194911
BM09,99,294.8169979598939,20.910483976187404
BM09,100,284.42896770263206,20.516310381562484
BM09,101,283.6901293869561,21.26791182212673
BM09,102,203.260700066258,11.812616713596544
BM09,103,206.2628816081159,20.71149566436465
BM09,104,215.18964425834295,20.27602448770187
BM09,105,214.56690580066666,19.979610395385173
BM09,106,218.6190683221446,19.321996450784056
BM09,107,211.26788712579562,18.82044118394058
BM09,108,218.71176772906608,18.548568220948656
BM09,109,218.57131087945305,17.19695659424498
BM09,110,195.61522101751507,5.717061158763445
BM09,111,214.69328732965965,17.15186821372204
BM09,112,221.1924521832646,17.377332505762993
BM09,113,227.9492668575209,20.409932832803896
BM10,1,148.40714641169822,5.899320001366186
BM10,2,60.8831702519621,12.62966622597191
BM10,3,72.60615623638394,4.100814388297039
BM10,4,72.6873135273372,6.5773958710491485
BM10,5,71.37244517839842,7.253893835469625
BM10,6,92.52916786638914,12.422494808866498
BM10,7,96.77472025385288,18.808508882580565
BM10,8,94.99363424185249,13.09415581726835
BM10,9,98.66604487191782,19.84696970386634
BM10,10,226.4626076118254,11.360718736677079
BM10,11,231.5303405353561,12.358263959046248
BM10,12,239.68331744804232,17.60275980192976
BM10,13,215.78949336637606,1.04297378486735
BM10,14,235.90271742768869,15.803570248132564
BM10,15,192.5421343869746,5.344395537065462
BM10,16,191.34419524495246,4.902082604063131
BM10,17,286.91296869455743,20.825957716112143
BM10,18,343.32193373980454,3.3749945174792577
BM10,19,24.429500120236707,10.900857129992742
BM10,20,7.623782003367748,13.04228328690823
BM10,21,33.75074779073225,16.559464717315105
BM11,1,270.3541230762005,4.5902474924861645
BM11,2,290.9936739750203,6.208110024257358
BM11,3,75.44045577826269,11.63593451488355
BM11,4,66.40015438908438,12.338501355406644
BM11,5,69.06559900664942,18.39113209293375
BM11,6,81.06057882066584,4.893313534020533
BM11,7,93.2874859162128,20.03626316296071
BM11,8,103.45774709084021,18.00749796913347
BM11,9,135.97938753036092,19.56999919331814
BM11,10,295.221352267441,18.295730559155267
BM11,11,88.71527312377094,19.89806814342735
BM11,12,87.30325136297932,20.400243029885576
BM11,13,48.81278495450173,15.601936478175105
BM11,14,48.26322747935415,12.155476332862623
BM11,15,126.43432308003878,20.099217036808152
BM11,16,226.57336824787026,11.750959590748913
BM11,17,225.9374659424438,12.74563834769339
BM11,18,236.45589455765338,13.20941467493553
BM11,19,243.78233278458794,2.352666220627565
BM11,20,40.20390328356186,16.07855850242328
BM11,21,158.7697965102366,11.819619531897295
BM11,22,330.4189886300474,16.49091783023821
BM11,23,18.086433868613987,17.02652033114811
BM11,24,11.770351010998816,22.295935735284147
BM11,25,18.384527104590923,17.859665527646843
BM11,26,344.13806107636003,20.81962305712927
BM11,27,352.46547649920836,17.719198114408684
BM11,28,4.146767782141086,18.987009423157538
BM11,29,355.36409152275684,18.166161721561974
BM11,30,28.4593401075645,21.690433076215665
BM11,31,37.843662144287975,18.056632585557992
BM11,32,336.687040091208,21.43282849528833
